run,seq,teamA,teamB,map,winner,rounds,reason,seed
20260923-154111-scrim-g_iter2,39,mhahn2003.nonrush,us:g_iter2,TheHighGround,A,3051,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,40,us:g_iter2,mvpatel2000.qual,ALandDivided,B,1896,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,41,us:g_iter2,mvpatel2000.qual,Islands,A,935,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,42,mvpatel2000.qual,us:g_iter2,TwoLakeLand,A,2959,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,43,us:g_iter2,poortho.stable_seeding_bot,Hourglass,B,681,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,44,us:g_iter2,poortho.stable_seeding_bot,ProceduralConfirmed,B,696,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,45,us:g_iter2,poortho.stable_seeding_bot,TwoForOneAndTwoForAll,B,3124,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,46,ronniesong0809.finalbota,us:g_iter2,CentralSoup,A,1567,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,47,ronniesong0809.finalbota,us:g_iter2,Hills,A,931,The winning team won on tiebreakers (mor,
20260923-154111-scrim-g_iter2,48,ronniesong0809.finalbota,us:g_iter2,Swirl,A,1577,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,49,us:g_iter2,rzhan11.quals_bot,ClearlyTwelveHorsesInASalad,B,210,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,50,rzhan11.quals_bot,us:g_iter2,CosmicBackgroundRadiation,A,289,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,51,rzhan11.quals_bot,us:g_iter2,Volcano,A,3159,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,52,us:g_iter2,uvafan.v14_final_bot,ALandDivided,B,1515,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,53,us:g_iter2,uvafan.v14_final_bot,AMaze,B,1515,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,54,us:g_iter2,uvafan.v14_final_bot,Egg,B,1520,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,55,winkelmantanner.tannerplayer,us:g_iter2,Maze,B,3023,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,56,winkelmantanner.tannerplayer,us:g_iter2,Soup,A,3088,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,57,winkelmantanner.tannerplayer,us:g_iter2,WaterBot,A,2891,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,58,wpine215.stardustv2,us:g_iter2,Islands,A,3066,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,59,wpine215.stardustv2,us:g_iter2,Islands2,A,932,The winning team won by enemy HQ being d,
20260923-154111-scrim-g_iter2,60,us:g_iter2,wpine215.stardustv2,OmgThisIsProcedural,B,703,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,1,AngusRitossa.newbot,us:g_iter2,CentralSoup,A,2021,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,2,us:g_iter2,AngusRitossa.newbot,IceCream,B,2029,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,3,AngusRitossa.newbot,us:g_iter2,TwoLakeLand,A,1695,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,4,us:g_iter2,EmaPajic.Qualifications,CowFarm,B,2770,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,5,EmaPajic.Qualifications,us:g_iter2,Soup,A,1582,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,6,us:g_iter2,EmaPajic.Qualifications,Squares,B,1561,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,7,IvanGeffner.finalbota,us:g_iter2,Climb,A,1547,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,8,IvanGeffner.finalbota,us:g_iter2,DisproportionatelySmallGap,A,1570,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,9,IvanGeffner.finalbota,us:g_iter2,RandomSoup2,A,1583,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,10,us:g_iter2,awesomelemonade.citricsky,Climb,B,1021,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,11,us:g_iter2,awesomelemonade.citricsky,DoesNotExist,B,993,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,12,us:g_iter2,awesomelemonade.citricsky,IceCream,B,1036,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,13,battlecode20-team4.finalbota,us:g_iter2,IceCream,A,1571,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,14,battlecode20-team4.finalbota,us:g_iter2,Maze,A,1572,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,15,us:g_iter2,battlecode20-team4.finalbota,Sheet4,B,1571,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,16,benzyx.seeding,us:g_iter2,IsThisProcedural,A,1226,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,17,us:g_iter2,benzyx.seeding,OmgThisIsProcedural,B,1614,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,18,benzyx.seeding,us:g_iter2,TwoForOneAndTwoForAll,A,2865,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,19,cormackikkert.whyPermutator,us:g_iter2,CentralLake,A,2141,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,20,cormackikkert.whyPermutator,us:g_iter2,IceCream,A,2149,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,21,us:g_iter2,cormackikkert.whyPermutator,RandomSoup2,B,2171,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,22,cs454-w20-team3.playbot,us:g_iter2,CentralLake,B,2818,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,23,cs454-w20-team3.playbot,us:g_iter2,Egg,B,2922,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,24,cs454-w20-team3.playbot,us:g_iter2,SoupOnTheSide,B,2732,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,25,laurenschneider.pdx_team_one,us:g_iter2,Prison,A,2996,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,26,laurenschneider.pdx_team_one,us:g_iter2,WhyDidntTheyUseEagles,B,3016,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,27,laurenschneider.pdx_team_one,us:g_iter2,WhyDidntTheyUseEagles,B,3016,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,28,us:g_iter2,mhahn2003.nonrush,CentralLake,A,3096,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,29,mhahn2003.nonrush,us:g_iter2,CentralSoup,A,3022,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,30,us:g_iter2,mhahn2003.nonrush,RealArt,A,3081,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,31,mvpatel2000.qual,us:g_iter2,DoesNotExist,A,2808,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,32,mvpatel2000.qual,us:g_iter2,Sheet4,A,2773,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,33,us:g_iter2,mvpatel2000.qual,SoupOnTheSide,B,1893,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,34,poortho.stable_seeding_bot,us:g_iter2,Islands,A,3109,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,35,us:g_iter2,poortho.stable_seeding_bot,RandomSoup2,A,317,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,36,poortho.stable_seeding_bot,us:g_iter2,SoupOnTheSide,A,112,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,37,ronniesong0809.finalbota,us:g_iter2,RandomSoup1,A,1564,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,38,ronniesong0809.finalbota,us:g_iter2,Squares,A,1567,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,39,us:g_iter2,rzhan11.quals_bot,Egg,B,138,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,40,us:g_iter2,rzhan11.quals_bot,Infinity,B,149,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,41,rzhan11.quals_bot,us:g_iter2,ProceduralConfirmed,A,696,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,42,uvafan.v14_final_bot,us:g_iter2,CosmicBackgroundRadiation,A,1514,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,43,us:g_iter2,uvafan.v14_final_bot,Hills,B,931,The winning team won on tiebreakers (mor,
20260923-155918-scrim-g_iter2,44,uvafan.v14_final_bot,us:g_iter2,Toothpaste,A,1518,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,45,winkelmantanner.tannerplayer,us:g_iter2,Europe,A,2835,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,46,us:g_iter2,winkelmantanner.tannerplayer,Squares,B,2996,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,47,us:g_iter2,winkelmantanner.tannerplayer,Toothpaste,B,2863,The winning team won by enemy HQ being d,
20260923-155918-scrim-g_iter2,48,us:g_iter2,wpine215.stardustv2,FourLakeLand,B,3078,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,1,AngusRitossa.newbot,us:g_iter2,DoesNotExist,A,2027,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,2,us:g_iter2,AngusRitossa.newbot,Europe,B,2024,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,3,us:g_iter2,AngusRitossa.newbot,WhyDidntTheyUseEagles,A,681,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,4,us:g_iter2,EmaPajic.Qualifications,AMaze,B,1525,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,5,EmaPajic.Qualifications,us:g_iter2,Climb,A,1538,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,6,us:g_iter2,EmaPajic.Qualifications,maptestsmall,B,2003,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,7,us:g_iter2,IvanGeffner.finalbota,BeachFrontProperty,A,466,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,8,IvanGeffner.finalbota,us:g_iter2,FourLakeLand,A,1567,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,9,us:g_iter2,IvanGeffner.finalbota,OmgThisIsProcedural,B,1564,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,10,us:g_iter2,awesomelemonade.citricsky,Climb,B,1021,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,11,awesomelemonade.citricsky,us:g_iter2,DidAMonkeyMakeThis,A,1173,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,12,awesomelemonade.citricsky,us:g_iter2,Infinity,A,1382,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,13,us:g_iter2,battlecode20-team4.finalbota,CentralLake,B,1568,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,14,battlecode20-team4.finalbota,us:g_iter2,IsThisProcedural,A,1563,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,15,battlecode20-team4.finalbota,us:g_iter2,Islands2,B,933,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,16,benzyx.seeding,us:g_iter2,ALandDivided,A,1622,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,17,us:g_iter2,benzyx.seeding,DisproportionatelySmallGap,B,1619,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,18,benzyx.seeding,us:g_iter2,DoesNotExist,A,1644,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,19,cormackikkert.whyPermutator,us:g_iter2,ClearlyTwelveHorsesInASalad,B,3063,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,20,cormackikkert.whyPermutator,us:g_iter2,CosmicBackgroundRadiation,B,2662,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,21,cormackikkert.whyPermutator,us:g_iter2,Squares,A,2158,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,22,us:g_iter2,laurenschneider.pdx_team_one,TheHighGround,A,3105,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,23,us:g_iter2,laurenschneider.pdx_team_one,WateredDown,B,2940,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,24,laurenschneider.pdx_team_one,us:g_iter2,WhyDidntTheyUseEagles,B,3016,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,25,mhahn2003.nonrush,us:g_iter2,RandomSoup1,A,3077,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,26,mhahn2003.nonrush,us:g_iter2,RealArt,A,3058,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,27,mhahn2003.nonrush,us:g_iter2,Soup,A,3031,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,28,us:g_iter2,mvpatel2000.qual,Constriction,B,2857,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,29,mvpatel2000.qual,us:g_iter2,Islands2,A,2704,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,30,us:g_iter2,mvpatel2000.qual,Maze,B,2909,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,31,poortho.stable_seeding_bot,us:g_iter2,Maze,A,3028,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,32,poortho.stable_seeding_bot,us:g_iter2,SoupOnTheSide,A,112,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,33,poortho.stable_seeding_bot,us:g_iter2,TheHighGround,A,3056,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,34,ronniesong0809.finalbota,us:g_iter2,ClearlyTwelveHorsesInASalad,A,1567,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,35,ronniesong0809.finalbota,us:g_iter2,ClearlyTwelveHorsesInASalad,A,1567,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,36,us:g_iter2,ronniesong0809.finalbota,Prison,A,1651,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,37,rzhan11.quals_bot,us:g_iter2,CentralLake,A,159,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,38,rzhan11.quals_bot,us:g_iter2,RandomSoup2,B,3195,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,39,rzhan11.quals_bot,us:g_iter2,Volcano,A,3159,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,40,us:g_iter2,uvafan.v14_final_bot,GSF,B,1517,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,41,uvafan.v14_final_bot,us:g_iter2,RandomSoup1,A,1516,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,42,uvafan.v14_final_bot,us:g_iter2,maptestsmall,B,466,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,43,us:g_iter2,winkelmantanner.tannerplayer,AMaze,A,3029,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,44,us:g_iter2,winkelmantanner.tannerplayer,Hourglass,B,2525,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,45,us:g_iter2,winkelmantanner.tannerplayer,IsThisProcedural,B,2568,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,46,us:g_iter2,wpine215.stardustv2,DoesNotExist,A,3094,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,47,wpine215.stardustv2,us:g_iter2,Maze,A,3038,The winning team won by enemy HQ being d,
20260923-170120-scrim-g_iter2,48,us:g_iter2,wpine215.stardustv2,Sheet4,B,3032,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,1,AngusRitossa.newbot,us:g_iter2,FourLakeLand,A,2037,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,2,us:g_iter2,AngusRitossa.newbot,Hourglass,B,2032,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,3,us:g_iter2,AngusRitossa.newbot,ProceduralConfirmed,B,2023,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,4,EmaPajic.Qualifications,us:g_iter2,GSF,A,2930,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,5,us:g_iter2,EmaPajic.Qualifications,TwoLakeLand,B,1536,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,6,us:g_iter2,EmaPajic.Qualifications,Volcano,B,1547,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,7,us:g_iter2,IvanGeffner.finalbota,Hills,B,931,The winning team won on tiebreakers (mor,
20260923-193312-scrim-g_iter2,8,IvanGeffner.finalbota,us:g_iter2,Squares,A,1567,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,9,IvanGeffner.finalbota,us:g_iter2,Volcano,A,1577,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,10,awesomelemonade.citricsky,us:g_iter2,Infinity,A,1382,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,11,us:g_iter2,awesomelemonade.citricsky,ProceduralConfirmed,B,898,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,12,awesomelemonade.citricsky,us:g_iter2,RandomSoup1,A,1297,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,13,us:g_iter2,battlecode20-team4.finalbota,Hourglass,B,1562,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,14,battlecode20-team4.finalbota,us:g_iter2,InADitch,A,1566,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,15,battlecode20-team4.finalbota,us:g_iter2,MoreCowbell,A,1575,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,16,us:g_iter2,benzyx.seeding,RealArt,B,1221,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,17,us:g_iter2,benzyx.seeding,WaterBot,B,1619,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,18,benzyx.seeding,us:g_iter2,WateredDown,B,468,The winning team won on tiebreakers (mor,
20260923-193312-scrim-g_iter2,19,us:g_iter2,cormackikkert.whyPermutator,CentralLake,B,2133,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,20,us:g_iter2,cormackikkert.whyPermutator,Egg,B,2162,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,21,cormackikkert.whyPermutator,us:g_iter2,Volcano,A,2148,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,22,us:g_iter2,laurenschneider.pdx_team_one,BeachFrontProperty,B,3147,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,23,us:g_iter2,laurenschneider.pdx_team_one,InADitch,B,3049,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,24,us:g_iter2,laurenschneider.pdx_team_one,ProceduralConfirmed,B,3102,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,25,us:g_iter2,mhahn2003.nonrush,CentralSoup,A,3095,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,26,us:g_iter2,mhahn2003.nonrush,NoU,A,3096,The winning team won by enemy HQ being d,
20260923-193312-scrim-g_iter2,27,mhahn2003.nonrush,us:g_iter2,ProceduralConfirmed,B,3058,The winning team won on tiebreakers (hig,
